item_id,qtype,tier,gold_source,gold_best_answer,teacher_agree_3t,teacher_consensus,wolfram_answer,wolfram_confidence,search_answer,search_gold,indep_source,indep_vs_teacher,gold_conflict_flag,n_ans_slots,question_preview
669,MCQ,T2,teacher_3of3,H,3,H,,,,False,,,False,0,A particle has a velocity u towards the east at t = 0. Its acceleration is towar
670,MCQ,T2,teacher_3of3,D,3,D,,,,False,,,False,0,What is the number of iterations required in total to generate all the sub-keys 
671,free_single,T1,search_GOLD,"1.71, 113.2",3,"1.71,113.2",,,"1.71, 113.2",True,search_GOLD,agree,False,2,5.7 $\times$ 0.3=[ANS] 56.6 $\div$ 0.5=[ANS]
672,MCQ,T2,teacher_3of3,D,3,D,,,,False,,,False,0,"Evaluate $L=\lim_{(x,y) \to (-1,1)}\left(\frac{ x \cdot y \cdot (x+y)-5 \cdot y "
673,free_single,T4,none,,1,,,,,False,,,False,0,"Consider a $2025\times 2025$ board where we identify the squares with pairs $(i,"
674,free_single,T2,teacher_3of3,8x+7,3,8x+7,,,,False,,,False,1,"Add the two binomials, making sure to simplify your answer as much as possible. "
675,MCQ,T2,teacher_3of3,B,3,B,,,,False,,,False,0,We now define an algorithm: The definition of a(n) is given by the Hurwitz-Radon
676,free_single,T2,teacher_3of3,"D,A,A",3,"D,A,A",,,,False,,,False,3,One hundred volunteers who suffer from severe depression are available for a stu
677,MCQ,T2,teacher_3of3,F,3,F,,,,False,,,False,0,"The number of home runs the Boston Red Sox hit in eight consecutivegames were 2,"
678,free_single,T2,teacher_3of3,13960,3,13960,,,,False,,,False,1,Teaneck High had an enrollment of 11510 in 1986 and an enrollment of 12910 in ye
679,free_single,T3,teacher_2of3,11,2,11,,,,False,,,False,1,A grain silo consists of a cylindrical main section and a hemispherical roof. If
680,free_single,T4,none,,1,,,,,False,,,False,4,"Calculate the successive average rates of change for the function, $H(x)$ in the"
681,free_single,T3,teacher_2of3,"28900,170,135,205",2,"28900,170,135,205",,,,False,,,False,4,"Currently, an artist can sell $240$ paintings every year at the price of ${\$100"
682,MCQ,T2,teacher_3of3,G,3,G,,,,False,,,False,0,"Let $N$ be the number of ordered triples $(a,b,c)$ of positive integers such tha"
683,free_single,T2,teacher_3of3,-0.65,3,-0.65,,,,False,,,False,1,Change the fraction ${-{\textstyle\frac{13}{20}}}$ into a decimal. ${{-{\textsty
684,free_single,T3,teacher_2of3,-1.55,2,-1.55,,,,False,,,False,1,Find the critical $z$ value for a left-tailed test using a significance level of
685,free_single,T4,none,,1,,,,,False,,,False,1,In which of the following scenarios will conducting a paired $t$-test for means 
686,MCQ,T2,teacher_3of3,D,3,D,,,,False,,,False,0,"If a real number x is chosen at random in the interval [0, 3] and a real number "
687,free_single,T2,teacher_3of3,24500,3,24500,,,,False,,,False,1,A construction company must pay a fine for completing a job late. The company us
688,free_single,T4,none,,1,,,,,False,,,False,0,"In Mexico, there live $n$ Mexicans, some pairs of which know each other. They de"
689,free_single,T2,teacher_3of3,"45,43",3,"45,43",,,,False,,,False,2,"During a one-month promotional campaign, Tiger Films gave either a free DVD rent"
690,MCQ,T3,teacher_2of3,H,2,H,,,,False,,,False,0,Use common logarithms or natural logarithms and a calculator to evaluate to four
691,free_single,T3,teacher_2of3,"(19.67, 26.99)",2,"(19.67, 26.99)",,,,False,,,False,1,How many rounds of golf do those physicians who play golf play per year? A surve
692,free_single,T2,teacher_3of3,1.24,3,1.24,,,,False,,,False,1,Find the positive value of $x$ which satisfies $x=3.8 \cos(x)$. Give the answer 
693,free_single,T3,teacher_2of3,"30,\frac{15}{2},\frac{11}{2}",2,"30,\frac{15}{2},\frac{11}{2}",,,,False,,,False,3,Let $y=f(x)$ be a periodic function whose values are given below. Find the perio
694,free_single,T3,teacher_2of3,"C(x)=6750+9x,\ R(x)=36x,\ P(x)=27x-6750,\ 250",2,"C(x)=6750+9x,\ R(x)=36x,\ P(x)=27x-6750,\ 250",,,,False,,,False,4,"Bea T. Howen, a sophomore college student, lost her scholarship after receiving "
695,MCQ,T2,teacher_3of3,E,3,E,,,,False,,,False,0,"Arrange the infinitesimal quantities $\alpha=\sqrt{1+x^{2}}-\cos x \, \quad\beta"
696,free_single,T3,teacher_2of3,"x+8,-81",2,"x+8,-81",,,,False,,,False,2,Complete the square by writing $-17+16x+x^2$ in the form $(x-h)^2+k$. Note: the 
697,free_single,T2,teacher_3of3,60,3,60,,,,False,,,False,1,Suppose $r$ varies directly with $t$ and that $r=30$ when $t=5$. What is the val
698,free_single,T2,teacher_3of3,-50.92,3,-50.92,,,,False,,,False,1,It’s give that $76\cdot67=5092$. Use this fact to calculate the following: ${7.6
699,free_single,T2,teacher_3of3,"6,3",3,"6,3",,,,False,,,False,2,The expression x^{3}\left(\frac{1}{7} x^{4}\right)(42x^{-10}) equals $c/x^e$ whe
700,MCQ,T2,teacher_3of3,F,3,F,,,,False,,,False,0,Let $p$ and $q$ be two coprime positive integers. What is $$ \sum_{0 < x < \frac
701,free_single,T2,teacher_3of3,22,3,22,,,,False,,,False,1,You are flying in an open plane at an altitude of 7744 feet and you drop a Coca 
702,free_single,T4,none,,1,,,,,False,,,False,1,Perform the operation (-u^4-2 u^3-u^2-5 u-5)+(-2 u^3+4 u^2-u-3) and combine line
703,MCQ,T3,teacher_2of3,B,2,B,,,,False,,,False,0,"Compute the integral: $$ \int \frac{ 6 }{ \sin(3 \cdot x)^6 } \, dx $$"
704,free_single,T3,teacher_2of3,"3.65,1.645,B",2,"3.65,1.645,B",,,,False,,,False,3,A new cream that advertises that it can reduce wrinkles and improve skin was sub
705,free_single,T2,teacher_3of3,"True,False,False,True",3,"True,False,False,True",,,,False,,,False,4,"Select True or False, depending on whether the corresponding statement is true o"
706,free_single,T4,none,,1,,,,,False,,,False,1,Find this expression’s value. Round your answer to two or more decimal places. $
707,free_single,T2,teacher_3of3,"5200,2600",3,"5200,2600",,,,False,,,False,2,"A man invests his savings in two accounts, one paying 6 percent and the other pa"
708,free_single,T3,teacher_2of3,"-\frac{9}{2},\frac{9}{2},-\frac{81}{4}",2,"-\frac{9}{2},\frac{9}{2},-\frac{81}{4}",,,,False,,,False,2,One number is $9$ less than a second number. Find a pair of such number that the
709,MCQ,T2,teacher_3of3,E,3,E,,,,False,,,False,0,We now define an algorithm: The definition of a(n) is the period length of the s
710,free_single,T3,search_GOLD,"arccos(1/8)-3+2pi, -arccos(1/8)-3+2pi",1,,,,"arccos(1/8)-3+2pi, -arccos(1/8)-3+2pi",True,search_GOLD,,False,1,Find all solutions to the equation $ 8 \cos(x+3)=1$ in the interval $0 \leq x \l
711,MCQ,T4,none,,1,,,,,False,,,False,0,"We now define an algorithm: The definition of a(n) is: Triangle T(n,k) of number"
712,free_single,T2,teacher_3of3,"D,D,A",3,"D,D,A",,,,False,,,False,3,A group of college students believes that herbal tea has remarkable restorative 
713,free_single,T2,search_GOLD,"-3, DNE",2,"-3,not real",,,"-3, DNE",True,search_GOLD,agree,False,2,Simplify. (a) $-\sqrt[5]{243}=$ [ANS] (b) $\sqrt[4]{-81}=$ [ANS] Write your answ
714,free_single,T4,none,,1,,,,,False,,,False,1,Jason buys sports equipment worth \$ \$80.00 and pays 5\% sales tax. What is the
715,free_single,T3,wolfram_HIGH,"5, 7, 9, 13, 8.5, 6, 7, 8, 9, 10, 11, 8.5",1,,"5, 7, 9, 13, 8.5, 6, 7, 8, 9, 10, 11, 8.5",HIGH,,False,wolfram_HIGH,,False,4,Consider the population of four juvenile condors. Their weights in pounds are: 5
716,free_single,T3,teacher_2of3,\frac{19}{33},2,\frac{19}{33},,,,False,,,False,1,"Suppose that for a given least-squares regression, the sum of squares for error "
717,free_single,T2,teacher_3of3,7992,3,7992,,,,False,,,False,1,Evaluate the expression $6^3+6^5$. [ANS] [NOTE: Your answer cannot be an algebra
718,free_single,T4,none,,1,,,,,False,,,False,3,"Here is a list of some cities’ population: ${72704000,\;\;72120000,\;\;75396000,"
719,MCQ,T2,teacher_3of3,E,3,E,,,,False,,,False,0,"How many ways are there to color the vertices of a cube with two colors, up to r"
720,MCQ,T2,teacher_3of3,D,3,D,,,,False,,,False,0,"The given initial value problem $$ \left\{\begin{array} {l} {y^{\prime}=ax+b,} \"
721,free_single,T3,wolfram_HIGH,"D, A, A",1,,"D, A, A",HIGH,,False,wolfram_HIGH,,False,3,"For each problem, select the best response. (a) How much do you plan to spend fo"
722,free_single,T3,teacher_2of3,2051325,2,2051325,,,,False,,,False,0,"At time $t=0$, Hobbes writes down positive real numbers at the vertices of a reg"
723,free_single,T3,search_GOLD,"-sqrt(3)/2, -sqrt(2)/2",2,"-\frac{\sqrt3}{2},-\frac{\sqrt2}{2}",,,"-sqrt(3)/2, -sqrt(2)/2",True,search_GOLD,review,False,2,Use an identity to find the exact value of each expression: Note: You are not al
724,free_single,T3,teacher_2of3,2,2,2,,,,False,,,False,0,"Find the smallest real number $M$ such that there exist four complex numbers $a,"
725,free_single,T4,none,,1,,,,,False,,,False,3,"The number of men and women among professors in Math, Physics, Chemistry, Lingui"
726,free_single,T2,teacher_3of3,"7,48",3,"7,48",,,,False,,,False,2,"According to a salad recipe, each teaspoon of vinegar should be mixed with $6$ t"
727,MCQ,T2,teacher_3of3,A,3,A,,,,False,,,False,0,Determine the greatest possible value of $\sum_{i=1}^{10} \cos(3x_i)$ for real n
728,free_single,T2,teacher_3of3,80000,3,80000,,,,False,,,False,1,After a 5\% raise your new salary is \$ 84000. Before the raise your salary was 
729,MCQ,T2,teacher_3of3,G,3,G,,,,False,,,False,0,Consider matrix $A=\left( \begin{matrix} {{{2}}} & {{{5}}} & {{{0}}} & {{{0}}} \
730,MCQ,T2,teacher_3of3,I,3,I,,,,False,,,False,0,"Evaluate $L=\lim_{P(x,y) \to P(m+n,m-n)}\left(\frac{ x^2-m \cdot x-x \cdot y+m \"
731,MCQ,T2,teacher_3of3,J,3,J,,,,False,,,False,0,"Find the number of ordered pairs of positive integers $(a,b)$ such that neither "
732,MCQ,T2,teacher_3of3,H,3,H,,,,False,,,False,0,"Let the 3rd order matrix `A = (alpha _1,alpha _2,alpha _3), B = (alpha _2-2alpha"
733,free_single,T2,teacher_3of3,"68,247,97,17",3,"68,247,97,17",,,,False,,,False,4,Determine the sample size required to estimate a population mean to within 11 un
734,free_single,T3,teacher_2of3,"4830,4.83",2,"4830,4.83",,,,False,,,False,2,"Hill A is $5.56$ kilometers in height, while Hill B is $730$ meters in height. W"
735,free_single,T4,none,,1,,,,,False,,,False,7,Calculate the 5 number summary and the interquartile range of the following data
736,free_single,T2,teacher_3of3,sqrt(30)/2,3,sqrt(30)/2,,,,False,,,False,1,Rationalize the denominator. Use sqrt() for the square root symbol. For example:
737,free_single,T2,teacher_3of3,2140,3,2140,,,,False,,,False,1,Consider the following situation in which you borrow money from your cousin: On 
738,free_single,T2,teacher_3of3,"A,C,A,A",3,"A,C,A,A",,,,False,,,False,4,"Consider the following hypothesis test. The null hypothesis is ""The mean body te"
739,free_single,T4,none,,1,,,,,False,,,False,1,Solve the equation for $U$:  Z=1-\frac{Q}{U} $U=$ [ANS]
740,free_single,T4,none,,1,,,,,False,,,False,1,Find a polar equation of the hyperbola $\left(\frac{x}{8}\right)^2-\left(\frac{y
741,MCQ,T2,teacher_3of3,H,3,H,,,,False,,,False,0,"Solve the equation ${\frac{1+\operatorname{tan} \, x} {1-\operatorname{tan} \,x}"
742,free_single,T2,teacher_3of3,241.0,3,241.0,,,,False,,,False,1,The director of an alumni association for a university wants to look at the rela
743,free_single,T2,teacher_3of3,430,3,430,,,,False,,,False,1,A school purchased a batch of T-shirts from a company. The company charged ${\$9
744,free_single,T3,teacher_2of3,"26.875,32.1875",2,"26.875,32.1875",,,,False,,,False,2,Taxylvania has a tax code that rewards charitable giving. If a person gives $p$ 
745,free_single,T4,none,,1,,,,,False,,,False,8,Complete the following formulas: $\sin(2C)=$ [ANS] $\cos(A+B)=$ [ANS] $\tan(2C)=
746,free_single,T2,teacher_3of3,"17417,30856,808694,103863,876259,924095,21108",3,"17417,30856,808694,103863,876259,924095,21108",,,,False,,,False,7,For the problems below add or subtract as indicated. $7506$ $+9911$=[ANS] $64784
747,MCQ,T2,teacher_3of3,A,3,A,,,,False,,,False,0,Using Rabin cryptosystem with p=23 and q=7 Encrypt P=24 to find ciphertext. The 
748,free_single,T3,wolfram_HIGH,"222.51, 186.49, 79.43, 66.57, 50.05, 41.95, 31.01, 25.99, 20.79, 3, 11.345, B",1,,"222.51, 186.49, 79.43, 66.57, 50.05, 41.95, 31.01, 25.99, 20.79, 3, 11.345, B",HIGH,,False,wolfram_HIGH,,False,12,"It has been suggusted that the highest priority of retirees is travel. Thus, a s"
749,free_single,T4,none,,1,,"5, 5, 5, 5, 5, is, 14/9, 19/14, 24/19, 29/24, 34/29, is not, 9+5n, (-1)^(n+1)(5n+9)",PARTIAL,,False,,,False,6,"Consider the sequence 9, 14, 19, 24, 29, 34... Compute the difference between su"
750,free_single,T3,teacher_2of3,"36.98\%,\ln(0.95),C,E",2,"36.98\%,\ln(0.95),C,E",,,,False,,,False,3,Oil leaks from a tank. At hour $t=0$ there are 350 gallons of oil in the tank. E
751,free_single,T3,teacher_2of3,31,2,31,,,,False,,,False,0,Given an odd integer $n \geq 3$. Let $V$ be the set of vertices of a regular $n$
752,MCQ,T2,teacher_3of3,D,3,D,,,,False,,,False,0,"Given a parallelogram $ABCD$ , let $\mathcal{P}$ be a plane such that the distan"
753,free_single,T4,none,,1,,,,,False,,,False,4,Steadia is an island which experienced approximately linear population growth fr
754,free_single,T3,teacher_2of3,60x^2+65x,2,60x^2+65x,,,,False,,,False,1,"Let $m(x)=4x^2-7$, $n(x)=5x$, and $o(x)=\sqrt{3x+5}$. Find a simplified formula "
755,MCQ,T2,teacher_3of3,F,3,F,,,,False,,,False,0,Find the steady-state solution of the equation y [n] + [1 / \surd(3)]y [n - 1] =
756,free_single,T3,teacher_2of3,"109.27 ft,520.16 ft",2,"109.27 ft,520.16 ft",,,,False,,,False,2,"According to Car and Driver, an Alfa Romeo going 70 mph requires 177 feet to sto"
757,free_single,T3,teacher_2of3,C,2,C,,,,False,,,False,1,Three students collected data for a school project. Anita asked her classmates w
758,free_single,T2,teacher_3of3,C,3,C,,,,False,,,False,1,For the purposes of this question a household corresponds to a single residentia
759,free_single,T2,search_GOLD,C. normal distribution,2,C,,,C. normal distribution,True,search_GOLD,agree,False,1,Altough in general you cannot know the sampling distribution of the sample mean 
760,MCQ,T3,teacher_2of3,I,2,I,,,,False,,,False,0,Find the sum of the series $\sum_{n=1}^\infty \frac{ x^{4 \cdot n-1} }{ 4 \cdot 
761,free_single,T4,none,,1,,,,,False,,,False,1,"The current value $f(n)$ is five times the previous value, plus four. Find a rec"
762,free_single,T3,teacher_2of3,2x(55x+21),2,2x(55x+21),,,,False,,,False,1,"Write the expression $(8x)(7x)+(6x) (8x)+7 (6x)+x(6x)$ in a simpler form, if pos"
763,free_single,T3,search_GOLD,"13, 8/3",1,,,,"13, 8/3",True,search_GOLD,,False,2,Write a numerical expression for each verbal phrase. nine added to four [ANS] ei
764,free_single,T2,teacher_3of3,\frac{(a+b)(a-b)^4}{c^5},3,\frac{(a+b)(a-b)^4}{c^5},,,,False,,,False,1,Rewrite the expression \ln (a+b)+4 \ln (a-b)-5 \ln c as a single logarithm $\ln 
765,MCQ,T2,teacher_3of3,A,3,A,,,,False,,,False,0,Mr. Cleary's class and Ms. Ntuala's class go to use the computer lab. There are 
766,free_single,T3,teacher_2of3,"4.3750,7.3333,11.4286",2,"4.3750,7.3333,11.4286",,,,False,,,False,3,Convert each mixed fraction to a decimal using at least four decimal places. $4 
767,MCQ,T2,teacher_3of3,D,3,D,,,,False,,,False,0,$int_{{}}^{{}}{frac{dx}{sqrt[3]{(x-1){{(x+1)}^{2}}}}}$
768,MCQ,T2,teacher_3of3,G,3,G,,,,False,,,False,0,"The inverse function of $y = left{ begin{array}{l} 1 + {{rm{e}}^{ - x}}{rm{, }}q"
769,free_single,T2,teacher_3of3,1620,3,1620,,,,False,,,False,1,An angle of $9 \pi$ radians can be converted to an angle of [ANS] degrees.
770,free_single,T3,teacher_2of3,"3,4,1,3,2,1,2,2,\frac12,2",2,"3,4,1,3,2,1,2,2,\frac12,2",,,,False,,,False,10,"For each of the following, find the base $b$ if the graph of $y=b^x$ contains th"
771,free_single,T2,teacher_3of3,2,3,2,,,,False,,,False,1,Find the exact value as fraction (not a decimal approximation). $ \sec\left(\fra
772,MCQ,T2,teacher_3of3,H,3,H,,,,False,,,False,0,We now define an algorithm: The definition of a(n) is the sequence generated by 
773,free_single,T2,teacher_3of3,\frac{3a-14}{3},3,\frac{3a-14}{3},,,,False,,,False,1,Express the average age of three sisters in the terms of the age $a$ of the firs
774,free_single,T3,teacher_2of3,"24,28,33,39,42",2,"24,28,33,39,42",,,,False,,,False,5,"Find the five-number summary for the following 10 values: 31,\ 28,\ 32,\ 26,\ 42"
775,free_single,T4,none,,1,,,,,False,,,False,1,Find the equation of a sine wave that is obtained by shifting the graph of $y=\s
776,free_single,T3,teacher_2of3,A,2,A,,,,False,,,False,1,What is the value of $\frac{3}{4} x-\frac{1}{2}$ when $x=24$? [ANS] A. $17 \frac
777,free_single,T2,teacher_3of3,8,3,8,,,,False,,,False,1,Evaluate: $ \frac{2^{6}}{2^{3}}=$ [ANS] Note: Your answer should be completely s
778,MCQ,T2,teacher_3of3,I,3,I,,,,False,,,False,0,You have applied to three medical schools: University of California at San Franc
779,MCQ,T3,teacher_2of3,F,2,F,,,,False,,,False,0,"Given the function $f(x)=\begin{cases}\sin x,&\text{if } \cos x \text{ is a rati"
780,free_single,T2,teacher_3of3,3t^{14}+6t^{12}+9t^{10},3,3t^{14}+6t^{12}+9t^{10},,,,False,,,False,1,Subtract $-5t^{14}-7t^{12}-6t^{10}$ from the sum of $6t^{14}-5t^{12}+8t^{10}$ an
781,free_single,T3,teacher_2of3,sqrt(15)/8,2,sqrt(15)/8,,,,False,,,False,1,Simplify the expression ${\sqrt{\frac{3}{8}} \cdot \sqrt{\frac{5}{8}}}$. Use sqr
782,free_single,T2,teacher_3of3,-1517,3,-1517,,,,False,,,False,1,"Find the following partial sum, $ \sum_{n=0}^{40} (3-2 n)=$ [ANS]"
783,MCQ,T2,teacher_3of3,H,3,H,,,,False,,,False,0,Solve the integral: $$ 2 \cdot \int \sin(-2 \cdot x)^5 \cdot \cos(2 \cdot x)^2 \
784,free_single,T2,teacher_3of3,\frac{17}{60},3,\frac{17}{60},,,,False,,,False,1,"Find the distance between the pair of real numbers: ${\textstyle\frac{7}{12}}$, "
785,free_single,T3,teacher_2of3,"False,True,False,False",2,"False,True,False,False",,,,False,,,False,4,"Select True or False, depending on whether the corresponding statement is true o"
786,MCQ,T4,none,,1,,,,,False,,,False,0,Determine the count of positive integers $X$ that fulfill all of these criteria:
787,free_single,T4,none,,1,,"148,178,452, 41.55, 46.97",MEDIUM,,False,,,False,3,A country's consumption of iron increases 5.7\% per year. Assuming this rate of 
788,MCQ,T2,teacher_3of3,A,3,A,,,,False,,,False,0,Let $f(x) =\frac{2}{x^2 -1}$ . Find the largest positive integer $n$ such that $
789,free_single,T1,search_GOLD,"8, 8, -8, -8",3,"8,8,-8,-8",,,"8, 8, -8, -8",True,search_GOLD,agree,False,4,Find the absolute value of the following numbers. ${|{8}|=}$ [ANS] ${|{-8}|=}$ [
790,free_single,T2,teacher_3of3,-20x^2+45x-25=0,3,-20x^2+45x-25=0,,,,False,,,False,1,Write the equation $-5 (4x-5) (x-1)=0$ in the standard form $a x^2+b x+c=0$. [AN
791,MCQ,T2,teacher_3of3,F,3,F,,,,False,,,False,0,Calculate the sum $S=\cos(a)+\cos(2 \cdot a)+\cos(3 \cdot a) + \ldots + \cos(n \
792,free_single,T4,none,,1,,,,,False,,,False,1,Solve the expression $T h^{t}=V g^{t}$ for $t$ assuming that all other letters a
793,free_single,T3,wolfram_HIGH,"1.35, (1.49, inf), 0.0895, D",1,,"1.35, (1.49, inf), 0.0895, D",HIGH,,False,wolfram_HIGH,,False,4,"A manufacturer of light bulbs advertises that, on average, its long-life bulb wi"
794,free_single,T1,search_GOLD,"4.47, 4",3,"4.47,4",,,"4.47, 4",True,search_GOLD,agree,False,2,Your teacher is trying to encourage her students to read more books. For the cur
795,free_single,T3,search_GOLD,"a=450, b=2, T=6",2,"450,2,6",,,"a=450, b=2, T=6",True,search_GOLD,review,False,3,"A population, $P$, of a certain species of fish in a lake begins with $450$ memb"
796,MCQ,T2,teacher_3of3,F,3,F,,,,False,,,False,0,Let $\omega_1$ be a circle of radius $1$ that is internally tangent to a circle 
797,MCQ,T2,teacher_3of3,C,3,C,,,C (670),True,search_GOLD,review,False,0,"$\triangle ABC$ has $AB=3$ , $BC=2007$ , and $CA=2008$ . Point $E$ is on $AC$ su"
798,free_single,T4,none,,1,,,,,False,,,False,2,Solve for $t$: \sqrt{t-151}-\sqrt{t+117}=125 The only possible root is $t=$ [ANS
799,free_single,T3,teacher_2of3,8096,2,8096,,,,False,,,False,0,Jerry places at most one rook in each cell of a $2025 \times 2025$ grid of cells
800,free_single,T2,teacher_3of3,140,3,140,,,,False,,,False,1,A medical researcher wants to investigate the amount of time it takes for patien
801,MCQ,T3,teacher_2of3,G,2,G,,,,False,,,False,0,Let $V$ and $W$ be complex vector spaces of dimensions $m$ and $n$ respec- tivel
802,free_single,T3,teacher_2of3,\frac{26}{7},2,\frac{26}{7},,,,False,,,False,1,Simplify the following and express your answer as a single fraction. No decimals
803,free_single,T1,search_GOLD,124,3,124,,,124,True,search_GOLD,agree,False,1,"According to the Food and Drug Administration (FDA), a cup of coffee contains on"
804,MCQ,T2,teacher_3of3,F,3,F,,,,False,,,False,0,Calculate the integral $$ \int_{0}^{+\infty} \frac{x \sin(m x)}{x^{4} + a^{4}} \
805,MCQ,T3,teacher_2of3,A,2,A,,,,False,,,False,0,We now define an algorithm: The definition of a(n) is the number of n-step one-s
806,free_single,T4,none,,1,,,,,False,,,False,6,Assume that $\theta$ is an angle in quadrant III. Find the values of the six tri
807,MCQ,T2,teacher_3of3,E,3,E,,,,False,,,False,0,Calculate the derivative of the function $r = \ln\left(\sqrt[4]{\frac{ 1+\tan(\v
808,MCQ,T3,teacher_2of3,D,2,D,,,,False,,,False,0,We now define an algorithm: The definition of a(n) is Blue code for n: in the bi
809,free_single,T4,none,,1,,,,,False,,,False,0,"The country of ELMOpia has $n \ge 4$ cities, where some pairs of cities are conn"
810,MCQ,T4,none,,1,,,,,False,,,False,0,The general solution of the equation $y''+y= \sin x$ is
811,free_single,T3,teacher_2of3,1.336 \times 10^{-19},2,1.336 \times 10^{-19},,,,False,,,False,1,The mass of one hydrogen atom is $1.67 \times 10^{-24}$ gram. Find the mass of 8
812,free_single,T4,none,,1,,,,,False,,,False,1,Convert $\left(xy\right)^{6}=8$ to an equation in polar coordinates. [ANS] $=r^{
813,free_single,T2,teacher_3of3,"A,C",3,"A,C",,,,False,,,False,2,Under which of the following circumstances is it impossible to construct a confi
814,free_single,T4,none,,1,,,,,False,,,False,10,A study was conducted to see how people reacted to certain facial expressions. A
815,MCQ,T2,teacher_3of3,H,3,H,,,,False,,,False,0,"Take two numbers randomly from $(0,1)$, so what is the probability that the sum "
816,free_single,T4,none,,1,,,,,False,,,False,2,Animals and people that take in more energy than they expend will get fatter. He
817,free_single,T2,teacher_3of3,\frac{88}{21},3,\frac{88}{21},,,,False,,,False,1,Evaluate this expression: ${{{\textstyle\frac{8}{7}}}+8\cdot{{\textstyle\frac{8}
818,free_single,T2,teacher_3of3,"6b+5a,ab",3,"6b+5a,ab",,,,False,,,False,2,Write the expression as a single fraction. Simplify your answer. $\begin{array}{
819,MCQ,T2,teacher_3of3,E,3,E,,,,False,,,False,0,$\int_{{}}^{{}}{\frac{1+\sin x}{1+\cos x}dx}=$
820,free_single,T2,teacher_3of3,15,3,15,,,,False,,,False,1,Simplify the expression: $18-6 \div 2$ [ANS]
821,free_single,T2,teacher_3of3,"C,A,A,A",3,"C,A,A,A",,,,False,,,False,4,Suppose you want to use a paired sample to compare the mean TV viewing times of 
822,free_single,T4,none,,1,,,,,False,,,False,1,What is the linear velocity in MILES PER HOUR of the tip of a lawnmower blade sp
823,free_single,T4,none,,1,,,,,False,,,False,0,Let \(a\) be a positive integer. We say that \(a\) is bao-good if there exist in
824,MCQ,T2,teacher_3of3,C,3,C,,,,False,,,False,0,Calculate the integral using the trapezoidal rule $$ y=\int_{0}^{x} \mathrm{e}^{
825,MCQ,T2,teacher_3of3,D,3,D,,,,False,,,False,0,Find the value of the integral $\int_{0}^{\pi} \operatorname{tan}(\theta + \math
826,free_single,T2,teacher_3of3,1800,3,1800,,,,False,,,False,1,A manufacturer has 3400 units in stock. The product is now selling at \$6 per un
827,MCQ,T2,teacher_3of3,H,3,H,,,,False,,,False,0,"Where is the parabola $y = x^2$ closest to the point $(2,0)$?"
828,free_single,T4,none,,1,,,,,False,,,False,2,Use the given data to find the 95\% confidence interval estimate of the populati
829,free_single,T2,teacher_3of3,8464,3,8464,,,,False,,,False,1,You fire a rifle at an angle of 45 degrees. Thus the initial horizontal and vert
830,free_single,T3,teacher_2of3,\frac{44\pi}{15},2,\frac{44\pi}{15},,,,False,,,False,1,Find the distance along an arc on the surface of the earth that subtends a centr
831,MCQ,T2,teacher_3of3,E,3,E,,,,False,,,False,0,"Solve the integral: $$ \int \frac{ 1 }{ \sin(8 \cdot x)^5 } \, dx $$"
832,MCQ,T2,teacher_3of3,J,3,J,,,,False,,,False,0,"Given \( y = {f^2}(x) \), assuming \( f(u) \) is twice differentiable, then \( y"
833,free_single,T3,teacher_2of3,"-19/3, 3/4, 48/6, 40/3",2,"-19/3, 3/4, 48/6, 40/3",,,,False,,,False,1,Enter the following rational numbers from least to greatest. Separate your answe
834,free_single,T3,teacher_2of3,"\frac{\pi}{4},\frac{3\pi}{2},-\frac{19\pi}{6}",2,"\frac{\pi}{4},\frac{3\pi}{2},-\frac{19\pi}{6}",,,,False,,,False,3,Fill in the following equations: $45^\circ=$ [ANS] rad $270^\circ=$ [ANS] rad $-
835,free_single,T2,teacher_3of3,126,3,126,,,,False,,,False,1,Penelope collected a total of $2016$ stamps over the past $16$ years. On average
836,free_single,T3,teacher_2of3,2025,2,2025,,,,False,,,False,0,Let \( f: \mathbb{R} \to \mathbb{R} \) be a continuous function. A chord is defi
837,MCQ,T2,teacher_3of3,D,3,D,,,,False,,,False,0,"Find the value of $I=\int_{0}^{1}f(x)$d$x$ is (), where $$f(x)=\begin{cases}x\ma"
838,free_single,T3,teacher_2of3,"(23.66, 28.34)",2,"(23.66, 28.34)",,,,False,,,False,1,One of the few negative side effects of quitting smoking is weight gain. Suppose
839,MCQ,T2,teacher_3of3,G,3,G,,,,False,,,False,0,"Evaluate $\sum_{n=0}^\infty \mathrm{Arccot}(n^2+n+1)$, where $\mathrm{Arccot}\,t"
840,MCQ,T2,teacher_3of3,F,3,F,,,,False,,,False,0,"Fix an integer $b \geq 2$. Let $f(1) = 1$, $f(2) = 2$, and for each $n \geq 3$, "
841,free_single,T4,none,,1,,,,,False,,,False,2,Let $f(x)=\sin{(8x)}$ and $g(x)=5+\sqrt{x}$. Find formulas for: (a) $f(g(x))=$ [
842,free_single,T4,none,,1,,,,,False,,,False,5,"When a poultry farmer uses his regular feed, the newborn chickens have normally "
843,free_single,T3,teacher_2of3,"2y,10",2,"2y,10",,,,False,,,False,2,Rewrite the following using a single exponent. $\begin{array}{cccc}\hline &  32^
844,MCQ,T3,teacher_2of3,J,2,J,,,,False,,,False,0,For $\mathbf{p}=\uparrow\mathbf{1}$ and $\mathbf{q}=1 7$ and choose $\mathrm{e}=
